6.283744 13.467126 13.467126
84.698812 199.165854 199.165854
62.291211 141.991237 141.991237
123.363420 102.775391 102.775391
25.962932 192.513281 192.513281
40.070860 148.038066 148.038066
35.313314 156.235490 156.235490
43.593224 195.457142 195.457142
33.557650 152.513862 152.513862
43.667429 131.983392 131.983392
31.413600 189.049665 189.049665
32.830229 143.355845 143.355845
30.846312 154.902936 154.902936
23.626366 159.127279 159.127279
44.071409 201.751637 201.751637
14.924021 159.251134 159.251134
77.867737 123.267706 123.267706
27.313390 192.567793 192.567793
24.127503 180.255536 180.255536
78.282811 227.954167 227.954167
77.991999 250.985011 250.985011
43.124216 132.354909 132.354909
105.716562 242.945600 242.945600
94.231690 263.099903 263.099903
22.829968 150.759122 150.759122
61.740017 214.486946 214.486946
23.215473 186.186830 186.186830
25.396531 191.387341 191.387341
66.123557 222.783975 222.783975
60.228145 173.062088 173.062088
16.236309 168.657066 168.657066
18.210896 154.930732 154.930732
86.799120 178.299401 178.299401
48.631228 216.484558 216.484558
37.676802 183.857630 183.857630
69.289973 207.185364 207.185364
44.810678 183.697950 183.697950
44.189340 199.676912 199.676912
100.724494 258.837738 258.837738
102.356712 269.492287 269.492287
45.491378 174.472691 174.472691
19.428233 188.236038 188.236038
120.583869 99.816881 99.816881
114.065918 88.623877 88.623877
35.628636 132.949879 132.949879
14.995844 165.248528 165.248528
90.072466 95.709717 95.709717
33.609771 192.395499 192.395499
92.255049 243.168313 243.168313
37.985718 200.344447 200.344447
30.915369 178.250093 178.250093
63.203090 226.057875 226.057875
106.544649 247.683870 247.683870
55.421552 111.452658 111.452658
72.180382 115.269943 115.269943
83.243792 205.074239 205.074239
54.328384 129.042311 129.042311
69.348959 224.432062 224.432062
18.843015 184.420434 184.420434
63.187679 185.805716 185.805716
59.374708 198.501842 198.501842
36.339188 160.616159 160.616159
16.882103 167.171800 167.171800
58.173757 223.113442 223.113442
40.217314 186.130489 186.130489
33.670399 172.755844 172.755844
35.832994 163.713311 163.713311
16.781376 160.357588 160.357588
27.364283 171.677025 171.677025
14.055731 174.427981 174.427981
141.235339 295.542667 295.542667
61.967192 210.371191 210.371191
74.604358 251.494721 251.494721
8.456822 179.826756 179.826756
126.036295 103.676585 103.676585
3.493345 184.481759 184.481759
8.686945 183.736945 183.736945
39.348497 199.620587 199.620587
7.392356 180.036096 180.036096
39.814466 216.507548 216.507548
75.074969 171.937009 171.937009
57.521979 168.047033 168.047033
16.221498 202.081636 202.081636
34.969170 207.021833 207.021833
29.670833 212.325728 212.325728
32.279194 153.706765 153.706765
73.020793 170.954910 170.954910
35.170764 151.551385 151.551385
79.966883 208.364296 208.364296
56.540822 228.905494 228.905494
68.120193 246.510162 246.510162
70.231080 235.034042 235.034042
51.602356 134.645798 134.645798
40.992766 155.237221 155.237221
56.828580 187.596233 187.596233
20.480447 163.723631 163.723631
43.016618 169.897094 169.897094
104.093520 277.997596 277.997596
19.756033 178.196664 178.196664
16.373814 166.752340 166.752340
15.369286 195.103406 195.103406
5.630472 180.590776 180.590776
51.305438 134.257632 134.257632
36.646869 218.187783 218.187783
89.159598 114.697553 114.697553
44.005347 175.183347 175.183347
67.099025 243.895235 243.895235
54.322967 208.273415 208.273415
38.941087 219.975112 219.975112
38.363807 203.044196 203.044196
31.604842 210.755576 210.755576
90.571963 184.076598 184.076598
84.216517 103.286248 103.286248
59.754423 134.218625 134.218625
76.683521 130.149123 130.149123
16.883509 185.484608 185.484608
15.218070 187.539201 187.539201
21.331003 170.236081 170.236081
18.931519 186.547416 186.547416
13.748574 192.021698 192.021698
34.851591 154.998879 154.998879
100.920684 191.008311 191.008311
80.800187 98.914955 98.914955
55.430324 207.374037 207.374037
28.623656 149.701323 149.701323
144.807663 270.919027 270.919027
22.275609 187.199932 187.199932
68.363902 250.955409 250.955409
68.917942 121.453920 121.453920
56.872921 223.013741 223.013741
69.596884 174.182478 174.182478
24.308516 158.441561 158.441561
18.932607 164.292368 164.292368
15.068170 194.740275 194.740275
34.022591 148.401784 148.401784
76.033578 216.258739 216.258739
18.478153 193.096942 193.096942
59.682347 221.227380 221.227380
26.662935 157.458700 157.458700
33.970515 187.175414 187.175414
29.597778 208.824114 208.824114
74.705601 200.952771 200.952771
33.816868 211.769622 211.769622
26.138015 199.290858 199.290858
74.434812 253.259358 253.259358
17.921000 188.245136 188.245136
19.457403 168.077288 168.077288
41.987184 199.129035 199.129035
45.644950 197.615117 197.615117
60.369752 121.160946 121.160946
23.972725 195.988841 195.988841
47.082887 141.478221 141.478221
32.176011 200.497430 200.497430
34.883588 208.805631 208.805631
70.291178 220.849747 220.849747
74.987918 118.668062 118.668062
50.964528 216.814716 216.814716
27.390588 166.298745 166.298745
101.073858 275.874711 275.874711
20.996381 195.100535 195.100535
82.393001 115.652429 115.652429
56.234101 197.271479 197.271479
65.901315 110.209487 110.209487
38.892474 176.604406 176.604406
26.423971 194.440101 194.440101
76.884909 115.083224 115.083224
17.134443 171.899356 171.899356
31.824934 170.933707 170.933707
21.471061 186.444133 186.444133
4.636187 178.444750 178.444750
86.141958 208.253750 208.253750
2.775642 171.476981 171.476981
118.904282 92.031776 92.031776
34.467910 158.600563 158.600563
5.055436 177.670937 177.670937
74.154111 210.742774 210.742774
41.296389 181.624541 181.624541
70.045039 104.642438 104.642438
83.825154 255.460231 255.460231
32.582268 190.619761 190.619761
47.898242 218.703001 218.703001
69.167015 220.842934 220.842934
32.496646 195.046524 195.046524
41.906770 191.640728 191.640728
8.385569 174.954470 174.954470
47.641103 181.436091 181.436091
11.065747 168.516066 168.516066
54.117606 168.393067 168.393067
57.578819 197.105411 197.105411
25.492543 184.681732 184.681732
46.165671 130.423152 130.423152
46.560336 141.337434 141.337434
11.932619 180.413748 180.413748
80.858050 236.279113 236.279113
21.259187 182.587145 182.587145
58.069766 224.471199 224.471199
120.295940 152.272289 152.272289
67.095772 211.070312 211.070312
36.468888 168.851594 168.851594
131.661404 48.105145 48.105145
30.539876 162.068420 162.068420
38.382865 198.377538 198.377538
51.284738 132.132397 132.132397
88.108616 115.240796 115.240796
17.620188 164.277716 164.277716
12.024898 162.846617 162.846617
33.459438 193.993098 193.993098
58.445025 224.433864 224.433864
58.197383 180.711902 180.711902
7.560793 158.235191 158.235191
51.326788 131.890028 131.890028
39.674800 191.147319 191.147319
19.842147 161.711240 161.711240
27.829351 157.301076 157.301076
19.256400 177.141493 177.141493
40.210542 204.314131 204.314131
21.328303 181.738914 181.738914
35.022914 183.944215 183.944215
33.489391 152.651939 152.651939
13.575060 149.911990 149.911990
43.415391 120.030632 120.030632
14.530874 154.533288 154.533288
49.549709 212.086310 212.086310
94.711719 100.243381 100.243381
30.084285 148.448705 148.448705
47.711657 182.548265 182.548265
100.025903 256.301165 256.301165
89.746899 216.591168 216.591168
18.048200 170.726965 170.726965
64.890903 174.143377 174.143377
84.695309 200.720901 200.720901
64.644549 143.764381 143.764381
76.439404 84.489313 84.489313
41.590695 122.449191 122.449191
93.829961 192.993356 192.993356
51.209108 160.958729 160.958729
36.918260 195.282681 195.282681
39.159663 176.017505 176.017505
89.274508 86.067330 86.067330
52.854346 167.989142 167.989142
30.927649 175.190210 175.190210
27.824214 181.963228 181.963228
18.529070 143.558995 143.558995
25.546346 145.149724 145.149724
35.301461 123.152856 123.152856
49.673885 109.186369 109.186369
66.668251 185.060619 185.060619
27.805470 183.052825 183.052825
62.518919 207.981616 207.981616
45.979527 197.728065 197.728065
3.702644 157.246844 157.246844
30.470465 160.661718 160.661718
66.197363 119.557715 119.557715
128.106545 265.194404 265.194404
56.124005 145.225988 145.225988
20.817198 138.774320 138.774320
24.654548 180.436704 180.436704
48.468990 134.890702 134.890702
46.261907 123.813887 123.813887
43.435010 113.702278 113.702278
43.723427 147.152320 147.152320
45.675201 167.031372 167.031372
51.178009 119.839323 119.839323
37.257459 152.394398 152.394398
48.661992 196.029646 196.029646
85.634531 172.457503 172.457503
41.108045 194.688331 194.688331
71.942162 89.188708 89.188708
22.596541 171.680927 171.680927
73.517415 226.712104 226.712104
67.796688 159.522547 159.522547
18.455613 168.258106 168.258106
67.090037 166.930098 166.930098
108.037631 258.229155 258.229155
12.337304 155.820880 155.820880
58.079568 100.467954 100.467954
65.885187 197.230587 197.230587
41.646559 109.887476 109.887476
24.582686 126.805591 126.805591
31.382327 134.175993 134.175993
54.726943 204.905940 204.905940
65.288376 142.416036 142.416036
34.006893 180.120195 180.120195
48.850199 123.815518 123.815518
33.692285 130.424500 130.424500
15.969010 156.707863 156.707863
32.453125 152.020218 152.020218
17.231389 161.073710 161.073710
17.790709 136.267662 136.267662
31.304915 141.673617 141.673617
32.294801 129.308216 129.308216
26.919077 121.989961 121.989961
68.552387 211.809148 211.809148
37.387639 131.796526 131.796526
127.438746 259.810039 259.810039
26.923620 127.788792 127.788792
53.656026 96.703018 96.703018
57.192425 107.544815 107.544815
40.376803 111.813605 111.813605
61.843535 164.539449 164.539449
37.114390 112.468322 112.468322
49.562997 145.301326 145.301326
51.578870 197.680969 197.680969
51.096203 96.412472 96.412472
129.816268 36.647206 36.647206
33.664545 143.399419 143.399419
34.890458 147.199770 147.199770
30.569104 160.491435 160.491435
42.274371 125.821251 125.821251
56.216771 200.807572 200.807572
12.193190 137.268607 137.268607
12.107093 154.708898 154.708898
2.528012 145.414743 145.414743
106.503450 51.538036 51.538036
56.305005 194.325855 194.325855
57.111358 189.204101 189.204101
86.467817 74.848123 74.848123
81.926185 223.041301 223.041301
34.736828 165.488154 165.488154
90.547324 97.343793 97.343793
98.687071 107.272069 107.272069
23.107649 150.725146 150.725146
30.351795 172.889036 172.889036
18.448849 132.203383 132.203383
15.025794 152.696848 152.696848
36.753562 172.587456 172.587456
64.261608 128.946154 128.946154
34.049287 175.499527 175.499527
55.237964 166.284462 166.284462
37.452929 112.319920 112.319920
74.684236 80.334116 80.334116
145.350578 158.079312 158.079312
