1 12.979675 3.640714
142 134.575043 46.373749
172 116.452521 47.061503
205 129.623353 65.246015
210 172.582863 61.726660
213 202.146013 60.644344
227 35.783167 74.578146
233 89.934152 70.855554
236 115.611381 74.502155
238 135.105184 66.041357
240 154.365524 67.774496
259 35.395934 78.680192
266 98.894953 83.916372
267 108.592330 83.412914
268 121.295588 75.582204
269 130.384175 83.896446
269 129.485999 81.695564
272 150.983069 81.161206
272 150.975445 75.297744
273 160.931604 76.116144
274 169.550228 78.064902
277 197.429459 83.413356
289 15.273390 93.323126
296 79.444744 92.283157
297 86.148869 84.941704
297 88.908701 93.225561
298 94.575909 89.760831
300 117.315779 91.624916
301 122.481030 84.466712
301 126.866704 93.385803
301 123.970080 90.944585
301 126.979161 92.517007
302 135.091133 90.275693
302 137.846521 92.666939
302 139.615455 92.869403
303 143.742417 93.320144
303 148.713291 87.569757
303 141.455912 92.525137
304 156.737103 91.858376
309 204.224717 91.031523
310 212.654819 84.904690
317 278.692771 86.896320
324 39.885554 95.008984
325 52.941989 94.923299
326 62.911066 95.988080
329 89.870735 98.530550
329 92.032939 95.262208
329 89.104351 98.208402
330 100.250038 98.836588
331 108.888749 95.857179
331 111.491309 100.958315
332 115.302396 98.714508
332 118.647178 97.107768
332 120.886067 100.513780
333 125.700613 100.841610
333 125.530095 94.086533
333 128.629768 97.403992
334 138.179067 99.551720
334 131.386197 99.649575
334 137.979647 95.358194
335 142.377562 94.779444
336 154.769534 98.256875
336 153.548083 95.599007
336 157.134690 98.447378
336 154.636611 98.567709
337 162.061434 99.257957
337 167.828578 95.690298
337 166.370809 96.932470
337 160.894880 101.824507
338 176.923214 101.178135
338 168.384011 97.493020
339 177.717469 95.325445
339 186.883902 94.422301
339 184.174296 102.661309
340 189.200815 98.373895
340 189.700265 101.174728
341 201.591482 93.550848
342 206.663882 95.888367
343 218.205998 98.238423
343 221.118363 101.625254
344 226.898148 96.273239
344 226.332043 94.455360
352 3.527655 102.985015
352 6.013054 104.946442
355 31.605270 103.285720
357 53.930194 111.889362
358 58.073374 111.616694
359 68.195125 103.411660
360 82.619504 104.039773
360 79.345305 111.677572
361 86.796121 104.468889
361 88.213073 106.985264
361 85.202915 106.562986
361 86.714825 109.265358
362 94.502498 105.353120
363 108.774692 108.015948
363 104.065043 110.160521
363 107.535235 105.210800
364 119.383436 107.137252
364 117.154679 104.039430
364 115.373864 109.953217
364 115.331190 108.222347
365 124.168895 108.618600
365 127.231020 108.858221
365 130.508086 110.347165
366 132.583021 111.515910
366 133.015168 109.709993
366 139.569955 109.086886
366 136.837048 104.442046
366 135.432320 111.626972
366 133.404811 110.370864
366 135.320924 102.992070
367 147.816896 109.339814
367 140.335075 106.217825
367 142.118343 107.356569
367 144.522117 103.988241
367 148.215932 109.033789
367 147.471294 104.293898
367 143.917029 108.332002
367 142.326860 110.824672
368 157.687236 105.706740
