0.0168289 0.000283199
0.0268289 0.000721652
0.0368289 0.00135754
0.0468289 0.00218917
0.0568289 0.00322948
0.0668289 0.00446397
0.0768289 0.00589895
0.0868289 0.00753485
0.0968289 0.00936348
0.106829 0.0113901
0.116829 0.0136188
0.126829 0.0160444
0.136829 0.0186671
0.146829 0.0214805
0.156829 0.0245014
0.166829 0.0277078
0.176829 0.0311146
0.186829 0.0347022
0.196829 0.0384919
0.206829 0.0424756
0.216829 0.0466479
0.226829 0.0510141
0.236829 0.0555636
0.246829 0.0603077
0.256829 0.065238
0.266829 0.0703569
0.276829 0.0756639
0.286829 0.0811474
0.296829 0.0868192
0.306829 0.0926764
0.316829 0.0987379
0.326829 0.104933
0.336829 0.111333
0.346829 0.117894
0.356829 0.124642
0.366829 0.131566
0.376829 0.138661
0.386829 0.145935
0.396829 0.153381
0.406829 0.160979
0.416829 0.168761
0.426829 0.176701
0.436829 0.184815
0.446829 0.193108
0.456829 0.20155
0.466829 0.210128
0.476829 0.218857
0.486829 0.22775
0.496829 0.23681
0.506829 0.24603
0.516829 0.255378
0.526829 0.26489
0.536829 0.274542
0.546829 0.284342
0.556829 0.294286
0.566829 0.304364
0.576829 0.314587
0.586829 0.324944
0.596829 0.335425
0.606829 0.346057
0.616829 0.356806
0.626829 0.367693
0.636829 0.378713
0.646829 0.389827
0.656829 0.401072
0.666829 0.412447
0.676829 0.423915
0.686829 0.43551
0.696829 0.447218
0.706829 0.459034
0.716829 0.470954
0.726829 0.48298
0.736829 0.495107
0.746829 0.507333
0.756829 0.519654
0.766829 0.532076
0.776829 0.544584
0.786829 0.557172
0.796829 0.569847
0.806829 0.58261
0.816829 0.595451
0.826829 0.608372
0.836829 0.621365
0.846829 0.634432
0.856829 0.647564
0.866829 0.660768
0.876829 0.674031
0.886829 0.687357
0.896829 0.700739
0.906829 0.714177
0.916829 0.727666
0.926829 0.741204
0.936829 0.754788
0.946829 0.768415
0.956829 0.782083
0.966829 0.795786
0.976829 0.809524
0.986829 0.823293
0.996829 0.837091
1.00683 0.850913
1.01683 0.864756
1.02683 0.878619
1.03683 0.892497
1.04683 0.906387
1.05683 0.920288
1.06683 0.934194
1.07683 0.948103
1.08683 0.962013
1.09683 0.975919
1.10683 0.98982
1.11683 1.00371
1.12683 1.01759
1.13683 1.03145
1.14683 1.04529
1.15683 1.05911
1.16683 1.07291
1.17683 1.08668
1.18683 1.10041
1.19683 1.11411
1.20683 1.12777
1.21683 1.14139
1.22683 1.15497
1.23683 1.16849
1.24683 1.18197
1.25683 1.19539
1.26683 1.20875
1.27683 1.22206
1.28683 1.23529
1.29683 1.24846
1.30683 1.26156
1.31683 1.27459
1.32683 1.28753
1.33683 1.30039
1.34683 1.31316
1.35683 1.32587
1.36683 1.3385
1.37683 1.351
1.38683 1.36343
1.39683 1.37574
1.40683 1.38796
1.41683 1.40007
1.42683 1.41207
1.43683 1.42395
1.44683 1.43573
1.45683 1.44738
1.46683 1.45891
1.47683 1.47031
1.48683 1.48159
1.49683 1.49274
1.50683 1.50374
1.51683 1.51462
1.52683 1.52535
1.53683 1.53594
1.54683 1.54637
1.55683 1.55666
1.56683 1.56681
1.57683 1.5768
1.58683 1.58662
1.59683 1.59629
1.60683 1.60578
1.61683 1.61512
1.62683 1.62428
1.63683 1.63326
1.64683 1.64206
1.65683 1.65069
1.66683 1.65914
1.67683 1.66741
1.68683 1.67549
1.69683 1.68337
1.70683 1.69106
1.71683 1.69855
1.72683 1.70585
1.73683 1.71294
1.74683 1.71983
1.75683 1.72648
1.76683 1.73297
1.77683 1.73925
1.78683 1.74529
1.79683 1.75111
1.80683 1.75673
1.81683 1.76212
1.82683 1.76728
1.83683 1.77221
1.84683 1.77689
1.85683 1.78137
1.86683 1.78562
1.87683 1.78961
1.88683 1.79338
1.89683 1.7969
1.90683 1.80019
1.91683 1.80318
1.92683 1.80594
1.93683 1.80848
1.94683 1.81079
1.95683 1.81282
1.96683 1.81459
1.97683 1.81611
1.98683 1.81733
1.99683 1.81831
2.00683 1.81905
2.01683 1.81951
2.02683 1.8197
2.03683 1.81962
2.04683 1.81926
2.05683 1.81863
2.06683 1.81773
2.07683 1.81655
2.08683 1.81509
2.09683 1.81335
2.10683 1.81133
2.11683 1.80902
2.12683 1.80643
2.13683 1.80356
2.14683 1.80041
2.15683 1.79693
2.16683 1.7932
2.17683 1.78917
2.18683 1.78484
2.19683 1.78022
2.20683 1.7753
2.21683 1.77009
2.22683 1.76458
2.23683 1.75879
2.24683 1.75265
2.25683 1.74625
2.26683 1.73954
2.27683 1.73253
2.28683 1.72521
2.29683 1.71756
2.30683 1.70967
2.31683 1.70146
2.32683 1.69292
2.33683 1.68408
2.34683 1.67493
2.35683 1.66546
2.36683 1.65571
2.37683 1.64564
2.38683 1.63525
2.39683 1.62457
2.40683 1.61357
2.41683 1.60226
2.42683 1.59063
2.43683 1.5787
2.44683 1.56647
2.45683 1.55392
2.46683 1.54105
2.47683 1.52789
2.48683 1.5144
2.49683 1.50058
2.50683 1.4865
2.51683 1.4721
2.52683 1.45737
2.53683 1.44235
2.54683 1.42702
2.55683 1.41138
2.56683 1.39542
2.57683 1.37916
2.58683 1.36259
2.59683 1.34572
2.60683 1.32853
2.61683 1.31106
2.62683 1.29323
2.63683 1.27507
2.64683 1.25669
2.65683 1.23803
2.66683 1.21894
2.67683 1.19968
2.68683 1.18017
2.69683 1.1603
2.70683 1.1401
2.71683 1.11962
2.72683 1.09884
2.73683 1.07776
2.74683 1.0564
2.75683 1.03474
2.76683 1.0128
2.77683 0.990573
2.78683 0.968058
2.79683 0.945256
2.80683 0.922167
2.81683 0.898794
2.82683 0.875162
2.83683 0.851242
2.84683 0.827039
2.85683 0.802571
2.86683 0.777827
2.87683 0.752813
2.88683 0.72753
2.89683 0.701982
2.90683 0.676158
2.91683 0.650091
2.92683 0.623755
2.93683 0.59716
2.94683 0.570312
2.95683 0.543211
2.96683 0.515856
2.97683 0.488246
2.98683 0.460421
2.99683 0.43231
3.00683 0.403986
3.01683 0.375416
3.02683 0.346607
3.03683 0.317568
3.04683 0.288297
3.05683 0.258798
3.06683 0.229058
3.07683 0.199125
3.08683 0.168965
3.09683 0.138579
3.10683 0.107983
3.11683 0.0771678
3.12683 0.0461575
3.13683 0.0149404
3.14683 -0.0164797
3.15683 -0.0481133
3.16683 -0.0799173
3.17683 -0.111905
3.18683 -0.144116
3.19683 -0.176491
3.20683 -0.209068
3.21683 -0.241778
3.22683 -0.27472
3.23683 -0.307817
3.24683 -0.341056
3.25683 -0.374476
3.26683 -0.408061
3.27683 -0.441796
3.28683 -0.47569
3.29683 -0.509734
3.30683 -0.543926
3.31683 -0.578258
3.32683 -0.612731
3.33683 -0.647339
3.34683 -0.682079
3.35683 -0.716946
3.36683 -0.751936
3.37683 -0.787048
3.38683 -0.822281
3.39683 -0.857614
3.40683 -0.893059
3.41683 -0.928613
3.42683 -0.964258
3.43683 -1
3.44683 -1.03584
3.45683 -1.07176
3.46683 -1.10777
3.47683 -1.14385
3.48683 -1.18002
3.49683 -1.21624
3.50683 -1.25254
3.51683 -1.28889
3.52683 -1.3253
3.53683 -1.36177
3.54683 -1.39829
3.55683 -1.43485
3.56683 -1.47145
3.57683 -1.50808
3.58683 -1.54474
3.59683 -1.58143
3.60683 -1.61815
3.61683 -1.65487
3.62683 -1.69162
3.63683 -1.72837
3.64683 -1.76512
3.65683 -1.80187
3.66683 -1.83861
3.67683 -1.87535
3.68683 -1.91206
3.69683 -1.94876
3.70683 -1.98543
3.71683 -2.02208
3.72683 -2.05869
3.73683 -2.09526
3.74683 -2.13178
3.75683 -2.16826
3.76683 -2.20468
3.77683 -2.24105
3.78683 -2.27735
3.79683 -2.31358
3.80683 -2.34975
3.81683 -2.38582
3.82683 -2.42182
3.83683 -2.45774
3.84683 -2.49357
3.85683 -2.52929
3.86683 -2.56491
3.87683 -2.60043
3.88683 -2.63584
3.89683 -2.67112
3.90683 -2.70629
3.91683 -2.74133
3.92683 -2.77623
3.93683 -2.81101
3.94683 -2.84564
3.95683 -2.88012
3.96683 -2.91447
3.97683 -2.94864
3.98683 -2.98266
3.99683 -3.01651
4.00683 -3.05019
4.01683 -3.0837
4.02683 -3.11703
4.03683 -3.15017
4.04683 -3.18312
4.05683 -3.21587
4.06683 -3.2484
4.07683 -3.28074
4.08683 -3.3129
4.09683 -3.34485
4.10683 -3.37656
4.11683 -3.40805
4.12683 -3.43931
4.13683 -3.47034
4.14683 -3.50112
4.15683 -3.53166
4.16683 -3.56195
4.17683 -3.592
4.18683 -3.62179
4.19683 -3.65131
4.20683 -3.68057
4.21683 -3.70955
4.22683 -3.73826
4.23683 -3.76669
4.24683 -3.79485
4.25683 -3.82269
4.26683 -3.85026
4.27683 -3.87752
4.28683 -3.90448
4.29683 -3.93113
4.30683 -3.95746
4.31683 -3.98348
4.32683 -4.00918
4.33683 -4.03456
4.34683 -4.0596
4.35683 -4.08431
4.36683 -4.10868
4.37683 -4.13271
4.38683 -4.15638
4.39683 -4.17968
4.40683 -4.20263
